customer_id,recency,frequency,monetary value,R_value,F_value,M_value,RFM score,customer loyalty,customer_title,Age,Age class
1834,126,4,4434.93,1,1,4,114,a) poor,j)Evasive Customer ,45.0,50.0
1835,25,6,1039.0300000000002,3,3,1,331,c) good,e) Potential customer,29.0,30.0
1836,166,2,1219.86,1,1,1,111,a) poor,k) Lost customer,67.0,70.0
1837,35,7,4515.25,3,3,4,334,c) good,e) Potential customer,48.0,50.0
1838,49,5,4691.45,2,2,4,224,b) avarage,g) losing customer,57.0,60.0
1839,49,7,2783.9999999999995,2,3,2,232,b) avarage,g) losing customer,34.0,40.0
1840,98,7,2259.16,1,3,2,132,a) poor,i) On the brink of losing customer,45.0,50.0
1841,36,3,1677.0800000000002,3,1,1,311,b) avarage,f) first time buyer,26.0,30.0
1842,211,5,3055.8500000000004,1,2,3,123,a) poor,j)Evasive Customer ,45.0,50.0
1843,112,4,2132.3,1,1,2,112,a) poor,j)Evasive Customer ,37.0,40.0
1844,41,6,3348.31,3,3,3,333,c) good,e) Potential customer,46.0,50.0
1845,21,7,4572.889999999999,3,3,4,334,c) good,e) Potential customer,44.0,50.0
1846,333,1,356.5,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
1847,32,3,1919.83,3,1,2,312,c) good,f) first time buyer,44.0,50.0
1848,42,6,4456.95,3,3,4,334,c) good,e) Potential customer,45.0,50.0
1849,136,6,4077.2599999999998,1,3,3,133,a) poor,i) On the brink of losing customer,64.0,70.0
1850,44,7,5159.72,3,3,4,334,c) good,e) Potential customer,44.0,50.0
1851,285,2,881.15,1,1,1,111,a) poor,k) Lost customer,48.0,50.0
1852,97,4,3257.6600000000003,1,1,3,113,a) poor,j)Evasive Customer ,44.0,50.0
1853,26,9,5184.76,3,4,4,344,c) good,d) Recent customer,35.0,40.0
1854,0,3,2135.67,4,1,2,412,d) excellent,d) Recent customer,43.0,50.0
1855,22,4,2257.81,3,1,2,312,c) good,f) first time buyer,50.0,50.0
1856,127,2,253.81,1,1,1,111,a) poor,k) Lost customer,53.0,60.0
1857,87,5,3429.51,2,2,3,223,b) avarage,h) Could be lost,53.0,60.0
1858,21,8,5387.469999999999,3,4,4,344,c) good,d) Recent customer,65.0,70.0
1859,76,5,2355.59,2,2,2,222,b) avarage,h) Could be lost,31.0,40.0
1860,11,5,3765.78,4,2,3,423,d) excellent,c) Becoming loyal,45.0,50.0
1861,29,5,2890.7,3,2,3,323,c) good,e) Potential customer,55.0,60.0
1862,74,7,3020.1000000000004,2,3,3,233,b) avarage,g) losing customer,42.0,50.0
1863,24,6,6524.34,3,3,4,334,c) good,e) Potential customer,43.0,50.0
1864,24,11,3081.0699999999993,3,4,3,343,c) good,e) Potential customer,62.0,70.0
1865,99,1,690.49,1,1,1,111,a) poor,k) Lost customer,24.0,30.0
1866,38,9,8834.6,3,4,4,344,c) good,d) Recent customer,30.0,30.0
1867,2,8,3914.7,4,4,3,443,d) excellent,b) very loyal customer,36.0,40.0
1868,26,6,7566.25,3,3,4,334,c) good,e) Potential customer,34.0,40.0
1869,41,4,1623.4299999999998,3,1,1,311,b) avarage,f) first time buyer,44.0,50.0
1870,38,7,4382.2,3,3,4,334,c) good,e) Potential customer,49.0,50.0
1871,94,4,2220.26,1,1,2,112,a) poor,j)Evasive Customer ,28.0,30.0
1872,3,6,2620.74,4,3,2,432,d) excellent,c) Becoming loyal,49.0,50.0
1873,8,4,2807.58,4,1,2,412,d) excellent,d) Recent customer,29.0,30.0
1874,99,5,2146.69,1,2,2,122,a) poor,j)Evasive Customer ,64.0,70.0
1875,98,6,3921.2599999999993,1,3,3,133,a) poor,i) On the brink of losing customer,62.0,70.0
1876,138,5,4057.63,1,2,3,123,a) poor,j)Evasive Customer ,45.0,50.0
1877,80,6,1507.8199999999997,2,3,1,231,b) avarage,g) losing customer,55.0,60.0
1878,32,6,2755.9300000000003,3,3,2,332,c) good,e) Potential customer,68.0,70.0
1879,47,7,1914.3899999999999,2,3,2,232,b) avarage,g) losing customer,55.0,60.0
1880,67,5,4685.530000000001,2,2,4,224,b) avarage,g) losing customer,49.0,50.0
1881,35,7,5018.9800000000005,3,3,4,334,c) good,e) Potential customer,64.0,70.0
1882,128,6,4054.85,1,3,3,133,a) poor,i) On the brink of losing customer,58.0,60.0
1883,42,3,1910.89,3,1,2,312,c) good,f) first time buyer,30.0,30.0
1884,24,7,3349.9900000000002,3,3,3,333,c) good,e) Potential customer,52.0,60.0
1885,4,9,6979.28,4,4,4,444,d) excellent,a) most loyal customer,39.0,40.0
1886,6,4,2434.76,4,1,2,412,d) excellent,d) Recent customer,43.0,50.0
1887,43,10,8465.32,3,4,4,344,c) good,d) Recent customer,57.0,60.0
1888,87,4,3288.04,2,1,3,213,b) avarage,h) Could be lost,20.0,20.0
1889,135,5,3710.54,1,2,3,123,a) poor,j)Evasive Customer ,49.0,50.0
1890,44,9,6710.76,3,4,4,344,c) good,d) Recent customer,49.0,50.0
1891,81,7,4045.2,2,3,3,233,b) avarage,g) losing customer,32.0,40.0
1892,107,5,804.8199999999999,1,2,1,121,a) poor,j)Evasive Customer ,27.0,30.0
1893,2,7,3637.1699999999996,4,3,3,433,d) excellent,b) very loyal customer,54.0,60.0
1894,36,4,1907.6499999999996,3,1,2,312,c) good,f) first time buyer,46.0,50.0
1895,7,5,541.13,4,2,1,421,d) excellent,c) Becoming loyal,47.0,50.0
1896,159,3,2411.66,1,1,2,112,a) poor,j)Evasive Customer ,27.0,30.0
1897,62,7,2502.37,2,3,2,232,b) avarage,g) losing customer,24.0,30.0
1898,60,6,4787.35,2,3,4,234,b) avarage,g) losing customer,42.0,50.0
1899,76,5,2030.54,2,2,2,222,b) avarage,h) Could be lost,25.0,30.0
1900,67,4,1017.24,2,1,1,211,a) poor,i) On the brink of losing customer,41.0,50.0
1901,127,7,5809.11,1,3,4,134,a) poor,i) On the brink of losing customer,44.0,50.0
1902,52,5,2134.1000000000004,2,2,2,222,b) avarage,h) Could be lost,58.0,60.0
1903,16,4,4098.86,4,1,3,413,d) excellent,d) Recent customer,48.0,50.0
1904,67,3,1604.73,2,1,1,211,a) poor,i) On the brink of losing customer,44.0,50.0
1905,10,9,4833.7300000000005,4,4,4,444,d) excellent,a) most loyal customer,68.0,70.0
1906,1,6,2957.8500000000004,4,3,3,433,d) excellent,b) very loyal customer,34.0,40.0
1907,110,4,1014.07,1,1,1,111,a) poor,k) Lost customer,48.0,50.0
1908,107,6,3725.5700000000006,1,3,3,133,a) poor,i) On the brink of losing customer,58.0,60.0
1909,59,6,3456.7999999999997,2,3,3,233,b) avarage,g) losing customer,37.0,40.0
1910,17,3,907.45,4,1,1,411,c) good,d) Recent customer,63.0,70.0
1911,61,2,689.11,2,1,1,211,a) poor,i) On the brink of losing customer,41.0,50.0
1912,38,9,3286.01,3,4,3,343,c) good,e) Potential customer,30.0,30.0
1913,42,13,3254.5299999999997,3,4,3,343,c) good,e) Potential customer,49.0,50.0
1914,12,8,2248.17,4,4,2,442,d) excellent,b) very loyal customer,54.0,60.0
1915,61,5,2568.0499999999997,2,2,2,222,b) avarage,h) Could be lost,68.0,70.0
1916,53,7,4545.799999999999,2,3,4,234,b) avarage,g) losing customer,27.0,30.0
1917,28,7,5107.25,3,3,4,334,c) good,e) Potential customer,48.0,50.0
1918,1,5,3092.75,4,2,3,423,d) excellent,c) Becoming loyal,,
1919,44,4,1841.25,3,1,2,312,c) good,f) first time buyer,61.0,70.0
1920,69,1,90.1,2,1,1,211,a) poor,i) On the brink of losing customer,34.0,40.0
1921,40,1,64.51,3,1,1,311,b) avarage,f) first time buyer,40.0,40.0
1922,93,3,1580.86,1,1,1,111,a) poor,k) Lost customer,52.0,60.0
1923,15,4,3078.62,4,1,3,413,d) excellent,d) Recent customer,51.0,60.0
1924,25,3,1761.68,3,1,1,311,b) avarage,f) first time buyer,57.0,60.0
1925,5,7,2584.56,4,3,2,432,d) excellent,c) Becoming loyal,40.0,40.0
1926,5,5,4911.09,4,2,4,424,d) excellent,c) Becoming loyal,64.0,70.0
1927,90,5,3658.13,1,2,3,123,a) poor,j)Evasive Customer ,47.0,50.0
1928,34,2,879.48,3,1,1,311,b) avarage,f) first time buyer,44.0,50.0
1929,45,6,1912.36,2,3,2,232,b) avarage,g) losing customer,35.0,40.0
1930,21,5,2428.87,3,2,2,322,c) good,f) first time buyer,26.0,30.0
1931,23,3,384.07000000000005,3,1,1,311,b) avarage,f) first time buyer,49.0,50.0
1932,89,8,4328.47,1,4,4,144,a) poor,i) On the brink of losing customer,45.0,50.0
1933,41,9,4404.7699999999995,3,4,4,344,c) good,d) Recent customer,41.0,50.0
1934,3,6,2439.94,4,3,2,432,d) excellent,c) Becoming loyal,59.0,60.0
1935,57,6,3568.73,2,3,3,233,b) avarage,g) losing customer,47.0,50.0
1936,77,8,3553.74,2,4,3,243,b) avarage,g) losing customer,57.0,60.0
1937,34,7,4712.24,3,3,4,334,c) good,e) Potential customer,47.0,50.0
1938,229,4,3014.0,1,1,3,113,a) poor,j)Evasive Customer ,,
1939,76,2,201.54999999999998,2,1,1,211,a) poor,i) On the brink of losing customer,30.0,30.0
1940,76,4,3259.4100000000003,2,1,3,213,b) avarage,h) Could be lost,45.0,50.0
1941,5,4,3130.19,4,1,3,413,d) excellent,d) Recent customer,30.0,30.0
1942,16,8,4675.1900000000005,4,4,4,444,d) excellent,a) most loyal customer,34.0,40.0
1943,299,3,357.78999999999996,1,1,1,111,a) poor,k) Lost customer,37.0,40.0
1944,5,5,1345.75,4,2,1,421,d) excellent,c) Becoming loyal,41.0,50.0
1945,115,3,710.0699999999999,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
1946,88,13,4063.82,1,4,3,143,a) poor,i) On the brink of losing customer,63.0,70.0
1947,35,9,3974.81,3,4,3,343,c) good,e) Potential customer,58.0,60.0
1948,168,5,2425.34,1,2,2,122,a) poor,j)Evasive Customer ,57.0,60.0
1949,29,7,3586.71,3,3,3,333,c) good,e) Potential customer,67.0,70.0
1950,6,9,3817.14,4,4,3,443,d) excellent,b) very loyal customer,59.0,60.0
1951,118,8,4514.84,1,4,4,144,a) poor,i) On the brink of losing customer,22.0,30.0
1952,76,10,2882.8,2,4,3,243,b) avarage,g) losing customer,48.0,50.0
1953,10,7,3899.7800000000007,4,3,3,433,d) excellent,b) very loyal customer,44.0,50.0
1954,100,9,5105.49,1,4,4,144,a) poor,i) On the brink of losing customer,54.0,60.0
1955,78,3,1215.92,2,1,1,211,a) poor,i) On the brink of losing customer,41.0,50.0
1956,33,4,1267.19,3,1,1,311,b) avarage,f) first time buyer,27.0,30.0
1957,19,10,5079.91,3,4,4,344,c) good,d) Recent customer,44.0,50.0
1958,69,4,1090.71,2,1,1,211,a) poor,i) On the brink of losing customer,37.0,40.0
1959,141,8,3479.2200000000003,1,4,3,143,a) poor,i) On the brink of losing customer,43.0,50.0
1960,69,4,2690.06,2,1,2,212,b) avarage,h) Could be lost,44.0,50.0
1961,25,3,3361.67,3,1,3,313,c) good,f) first time buyer,61.0,70.0
1962,93,2,758.69,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
1963,9,2,1828.47,4,1,1,411,c) good,d) Recent customer,24.0,30.0
1964,102,6,4239.32,1,3,4,134,a) poor,i) On the brink of losing customer,58.0,60.0
1965,6,5,2093.67,4,2,2,422,d) excellent,c) Becoming loyal,48.0,50.0
1966,161,6,1564.56,1,3,1,131,a) poor,i) On the brink of losing customer,28.0,30.0
1967,22,6,5732.109999999999,3,3,4,334,c) good,e) Potential customer,36.0,40.0
1968,159,5,1810.03,1,2,1,121,a) poor,j)Evasive Customer ,27.0,30.0
1969,17,6,2623.56,4,3,2,432,d) excellent,c) Becoming loyal,61.0,70.0
1970,0,8,3660.48,4,4,3,443,d) excellent,b) very loyal customer,39.0,40.0
1971,62,7,4812.99,2,3,4,234,b) avarage,g) losing customer,23.0,30.0
1972,0,4,2792.56,4,1,2,412,d) excellent,d) Recent customer,33.0,40.0
1973,47,4,3371.69,2,1,3,213,b) avarage,h) Could be lost,41.0,50.0
1974,32,5,1601.33,3,2,1,321,c) good,f) first time buyer,64.0,70.0
1975,108,2,79.16000000000001,1,1,1,111,a) poor,k) Lost customer,56.0,60.0
1976,135,6,1731.63,1,3,1,131,a) poor,i) On the brink of losing customer,46.0,50.0
1977,60,4,2080.25,2,1,2,212,b) avarage,h) Could be lost,45.0,50.0
1978,152,2,166.78,1,1,1,111,a) poor,k) Lost customer,67.0,70.0
1979,33,5,4541.84,3,2,4,324,c) good,e) Potential customer,62.0,70.0
1980,73,8,4822.39,2,4,4,244,b) avarage,g) losing customer,30.0,30.0
1981,89,3,2291.9700000000003,1,1,2,112,a) poor,j)Evasive Customer ,36.0,40.0
1982,50,8,3939.17,2,4,3,243,b) avarage,g) losing customer,54.0,60.0
1983,2,4,3061.8,4,1,3,413,d) excellent,d) Recent customer,58.0,60.0
1984,48,7,7256.080000000001,2,3,4,234,b) avarage,g) losing customer,23.0,30.0
1985,0,7,2665.3,4,3,2,432,d) excellent,c) Becoming loyal,44.0,50.0
1986,44,6,2436.69,3,3,2,332,c) good,e) Potential customer,40.0,40.0
1987,42,3,711.81,3,1,1,311,b) avarage,f) first time buyer,65.0,70.0
1988,134,8,6006.4,1,4,4,144,a) poor,i) On the brink of losing customer,65.0,70.0
1989,22,4,1659.64,3,1,1,311,b) avarage,f) first time buyer,49.0,50.0
1990,10,8,2846.3999999999996,4,4,3,443,d) excellent,b) very loyal customer,,
1991,1,10,8256.08,4,4,4,444,d) excellent,a) most loyal customer,28.0,30.0
1992,140,10,6658.89,1,4,4,144,a) poor,i) On the brink of losing customer,26.0,30.0
1993,6,9,2849.2200000000003,4,4,3,443,d) excellent,b) very loyal customer,41.0,50.0
1994,2,6,3922.29,4,3,3,433,d) excellent,b) very loyal customer,36.0,40.0
1995,125,6,2094.59,1,3,2,132,a) poor,i) On the brink of losing customer,53.0,60.0
1996,13,7,2525.43,4,3,2,432,d) excellent,c) Becoming loyal,36.0,40.0
1997,54,5,2854.9700000000003,2,2,3,223,b) avarage,h) Could be lost,25.0,30.0
1998,156,4,2715.83,1,1,2,112,a) poor,j)Evasive Customer ,47.0,50.0
1999,3,7,2424.34,4,3,2,432,d) excellent,c) Becoming loyal,59.0,60.0
2000,44,3,999.0,3,1,1,311,b) avarage,f) first time buyer,,
2001,86,8,5347.87,2,4,4,244,b) avarage,g) losing customer,45.0,50.0
2002,97,3,1637.46,1,1,1,111,a) poor,k) Lost customer,51.0,60.0
2003,219,2,214.37,1,1,1,111,a) poor,k) Lost customer,60.0,60.0
2004,46,5,2909.67,2,2,3,223,b) avarage,h) Could be lost,58.0,60.0
2005,5,6,4047.8300000000004,4,3,3,433,d) excellent,b) very loyal customer,43.0,50.0
2006,147,5,2255.6099999999997,1,2,2,122,a) poor,j)Evasive Customer ,23.0,30.0
2007,23,4,4601.8099999999995,3,1,4,314,c) good,f) first time buyer,52.0,60.0
2008,29,6,2209.7100000000005,3,3,2,332,c) good,e) Potential customer,28.0,30.0
2009,5,7,2357.35,4,3,2,432,d) excellent,c) Becoming loyal,62.0,70.0
2010,34,5,2168.7999999999997,3,2,2,322,c) good,f) first time buyer,48.0,50.0
2011,315,3,560.48,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
2012,13,5,2714.3,4,2,2,422,d) excellent,c) Becoming loyal,50.0,50.0
2013,15,9,5979.35,4,4,4,444,d) excellent,a) most loyal customer,26.0,30.0
2014,54,7,4281.32,2,3,4,234,b) avarage,g) losing customer,32.0,40.0
2015,50,6,2970.6000000000004,2,3,3,233,b) avarage,g) losing customer,48.0,50.0
2016,68,6,2390.89,2,3,2,232,b) avarage,g) losing customer,23.0,30.0
2017,12,6,4721.62,4,3,4,434,d) excellent,b) very loyal customer,26.0,30.0
2018,35,7,2335.54,3,3,2,332,c) good,e) Potential customer,59.0,60.0
2019,52,9,6325.839999999998,2,4,4,244,b) avarage,g) losing customer,68.0,70.0
2020,43,7,4959.639999999999,3,3,4,334,c) good,e) Potential customer,51.0,60.0
2021,125,2,90.22,1,1,1,111,a) poor,k) Lost customer,,
2022,13,5,3955.17,4,2,3,423,d) excellent,c) Becoming loyal,40.0,40.0
2023,13,10,5132.78,4,4,4,444,d) excellent,a) most loyal customer,50.0,50.0
2024,29,6,3558.4100000000003,3,3,3,333,c) good,e) Potential customer,22.0,30.0
2025,138,4,2183.55,1,1,2,112,a) poor,j)Evasive Customer ,40.0,40.0
2026,146,4,3447.44,1,1,3,113,a) poor,j)Evasive Customer ,34.0,40.0
2027,14,7,3237.25,4,3,3,433,d) excellent,b) very loyal customer,58.0,60.0
2028,40,7,3648.33,3,3,3,333,c) good,e) Potential customer,45.0,50.0
2029,1,9,4156.31,4,4,4,444,d) excellent,a) most loyal customer,29.0,30.0
2030,239,4,4622.34,1,1,4,114,a) poor,j)Evasive Customer ,60.0,60.0
2031,19,4,1998.35,3,1,2,312,c) good,f) first time buyer,35.0,40.0
2032,5,2,978.76,4,1,1,411,c) good,d) Recent customer,38.0,40.0
2033,11,7,4458.72,4,3,4,434,d) excellent,b) very loyal customer,50.0,50.0
2034,89,6,2438.2599999999998,1,3,2,132,a) poor,i) On the brink of losing customer,47.0,50.0
2035,127,3,1405.93,1,1,1,111,a) poor,k) Lost customer,43.0,50.0
2036,25,12,6770.240000000002,3,4,4,344,c) good,d) Recent customer,45.0,50.0
2037,98,4,2941.0699999999997,1,1,3,113,a) poor,j)Evasive Customer ,33.0,40.0
2038,13,4,3207.17,4,1,3,413,d) excellent,d) Recent customer,62.0,70.0
2039,199,4,2094.48,1,1,2,112,a) poor,j)Evasive Customer ,44.0,50.0
2040,96,2,1364.05,1,1,1,111,a) poor,k) Lost customer,53.0,60.0
2041,80,6,3799.8599999999997,2,3,3,233,b) avarage,g) losing customer,64.0,70.0
2042,11,3,2006.1799999999998,4,1,2,412,d) excellent,d) Recent customer,53.0,60.0
2043,139,5,3472.24,1,2,3,123,a) poor,j)Evasive Customer ,45.0,50.0
2044,5,5,3977.45,4,2,3,423,d) excellent,c) Becoming loyal,24.0,30.0
2045,55,8,4267.67,2,4,4,244,b) avarage,g) losing customer,38.0,40.0
2046,33,9,9188.769999999999,3,4,4,344,c) good,d) Recent customer,62.0,70.0
2047,67,2,1952.5099999999998,2,1,2,212,b) avarage,h) Could be lost,47.0,50.0
2048,57,6,5350.0,2,3,4,234,b) avarage,g) losing customer,62.0,70.0
2049,76,5,2532.7200000000003,2,2,2,222,b) avarage,h) Could be lost,59.0,60.0
2050,6,4,2099.4,4,1,2,412,d) excellent,d) Recent customer,68.0,70.0
2051,51,6,6140.66,2,3,4,234,b) avarage,g) losing customer,63.0,70.0
2052,58,9,3009.89,2,4,3,243,b) avarage,g) losing customer,66.0,70.0
2053,5,6,4941.179999999999,4,3,4,434,d) excellent,b) very loyal customer,44.0,50.0
2054,1,4,3000.7,4,1,3,413,d) excellent,d) Recent customer,26.0,30.0
2055,0,9,5563.63,4,4,4,444,d) excellent,a) most loyal customer,41.0,50.0
2056,54,2,1028.46,2,1,1,211,a) poor,i) On the brink of losing customer,36.0,40.0
2057,16,6,5006.98,4,3,4,434,d) excellent,b) very loyal customer,63.0,70.0
2058,120,7,3634.98,1,3,3,133,a) poor,i) On the brink of losing customer,44.0,50.0
2059,170,4,1500.24,1,1,1,111,a) poor,k) Lost customer,45.0,50.0
2060,5,11,5875.14,4,4,4,444,d) excellent,a) most loyal customer,63.0,70.0
2061,132,6,3867.7400000000007,1,3,3,133,a) poor,i) On the brink of losing customer,39.0,40.0
2062,42,5,3465.4100000000003,3,2,3,323,c) good,e) Potential customer,45.0,50.0
2063,9,5,1823.0,4,2,1,421,d) excellent,c) Becoming loyal,59.0,60.0
2064,106,5,3327.0399999999995,1,2,3,123,a) poor,j)Evasive Customer ,53.0,60.0
2065,215,4,2071.89,1,1,2,112,a) poor,j)Evasive Customer ,44.0,50.0
2066,90,5,2259.29,1,2,2,122,a) poor,j)Evasive Customer ,52.0,60.0
2067,30,8,3743.8,3,4,3,343,c) good,e) Potential customer,43.0,50.0
2068,159,5,3933.8799999999997,1,2,3,123,a) poor,j)Evasive Customer ,65.0,70.0
2069,51,6,5879.97,2,3,4,234,b) avarage,g) losing customer,,
2070,4,9,6433.750000000001,4,4,4,444,d) excellent,a) most loyal customer,41.0,50.0
2071,20,7,3588.04,3,3,3,333,c) good,e) Potential customer,44.0,50.0
2072,8,13,4136.84,4,4,3,443,d) excellent,b) very loyal customer,62.0,70.0
2073,56,6,1872.25,2,3,2,232,b) avarage,g) losing customer,48.0,50.0
2075,4,4,2302.5400000000004,4,1,2,412,d) excellent,d) Recent customer,49.0,50.0
2076,19,8,5576.17,3,4,4,344,c) good,d) Recent customer,53.0,60.0
2077,227,3,2429.7200000000003,1,1,2,112,a) poor,j)Evasive Customer ,30.0,30.0
2078,65,5,1976.4399999999998,2,2,2,222,b) avarage,h) Could be lost,32.0,40.0
2079,3,3,2692.83,4,1,2,412,d) excellent,d) Recent customer,65.0,70.0
2080,162,6,3454.88,1,3,3,133,a) poor,i) On the brink of losing customer,63.0,70.0
2081,11,5,2531.96,4,2,2,422,d) excellent,c) Becoming loyal,50.0,50.0
2082,1,7,2903.17,4,3,3,433,d) excellent,b) very loyal customer,43.0,50.0
2083,15,9,4106.38,4,4,3,443,d) excellent,b) very loyal customer,42.0,50.0
2084,49,3,494.61,2,1,1,211,a) poor,i) On the brink of losing customer,36.0,40.0
2085,27,3,2196.3500000000004,3,1,2,312,c) good,f) first time buyer,66.0,70.0
2086,98,3,949.58,1,1,1,111,a) poor,k) Lost customer,25.0,30.0
2087,55,5,1624.11,2,2,1,221,b) avarage,h) Could be lost,52.0,60.0
2088,9,6,2927.1499999999996,4,3,3,433,d) excellent,b) very loyal customer,52.0,60.0
2089,147,2,119.32,1,1,1,111,a) poor,k) Lost customer,64.0,70.0
2090,163,2,289.37,1,1,1,111,a) poor,k) Lost customer,58.0,60.0
2091,211,3,2764.6099999999997,1,1,2,112,a) poor,j)Evasive Customer ,42.0,50.0
2092,16,5,3651.0299999999993,4,2,3,423,d) excellent,c) Becoming loyal,44.0,50.0
2093,60,6,3660.48,2,3,3,233,b) avarage,g) losing customer,22.0,30.0
2094,34,5,1368.3700000000001,3,2,1,321,c) good,f) first time buyer,38.0,40.0
2095,20,10,6194.3,3,4,4,344,c) good,d) Recent customer,32.0,40.0
2096,132,5,4320.42,1,2,4,124,a) poor,i) On the brink of losing customer,53.0,60.0
2097,38,6,4647.42,3,3,4,334,c) good,e) Potential customer,33.0,40.0
2098,8,6,2293.67,4,3,2,432,d) excellent,c) Becoming loyal,52.0,60.0
2099,63,7,4576.76,2,3,4,234,b) avarage,g) losing customer,63.0,70.0
2100,18,5,2399.56,3,2,2,322,c) good,f) first time buyer,44.0,50.0
2101,20,9,5630.14,3,4,4,344,c) good,d) Recent customer,23.0,30.0
2102,17,7,3934.99,4,3,3,433,d) excellent,b) very loyal customer,45.0,50.0
2103,14,10,6752.63,4,4,4,444,d) excellent,a) most loyal customer,46.0,50.0
2104,80,8,2341.58,2,4,2,242,b) avarage,g) losing customer,43.0,50.0
2105,23,5,5155.91,3,2,4,324,c) good,e) Potential customer,50.0,50.0
2106,3,4,3249.41,4,1,3,413,d) excellent,d) Recent customer,52.0,60.0
2107,64,2,892.5,2,1,1,211,a) poor,i) On the brink of losing customer,29.0,30.0
2108,12,3,2077.3,4,1,2,412,d) excellent,d) Recent customer,36.0,40.0
2109,2,8,5263.13,4,4,4,444,d) excellent,a) most loyal customer,57.0,60.0
2110,26,6,2299.87,3,3,2,332,c) good,e) Potential customer,48.0,50.0
2111,6,9,4790.82,4,4,4,444,d) excellent,a) most loyal customer,48.0,50.0
2112,2,4,3696.4300000000003,4,1,3,413,d) excellent,d) Recent customer,29.0,30.0
2113,33,4,2989.6400000000003,3,1,3,313,c) good,f) first time buyer,50.0,50.0
2114,14,6,2997.5599999999995,4,3,3,433,d) excellent,b) very loyal customer,67.0,70.0
2115,47,2,1168.94,2,1,1,211,a) poor,i) On the brink of losing customer,46.0,50.0
2116,105,4,4128.63,1,1,3,113,a) poor,j)Evasive Customer ,43.0,50.0
2117,24,5,2724.75,3,2,2,322,c) good,f) first time buyer,27.0,30.0
2118,135,6,2385.07,1,3,2,132,a) poor,i) On the brink of losing customer,44.0,50.0
2119,67,4,2795.32,2,1,2,212,b) avarage,h) Could be lost,37.0,40.0
2120,2,8,4543.18,4,4,4,444,d) excellent,a) most loyal customer,25.0,30.0
2121,89,9,4204.3,1,4,4,144,a) poor,i) On the brink of losing customer,33.0,40.0
2122,8,2,843.72,4,1,1,411,c) good,d) Recent customer,49.0,50.0
2123,195,6,2289.21,1,3,2,132,a) poor,i) On the brink of losing customer,29.0,30.0
2124,57,6,3900.32,2,3,3,233,b) avarage,g) losing customer,44.0,50.0
2125,13,6,1710.28,4,3,1,431,d) excellent,c) Becoming loyal,47.0,50.0
2126,25,4,594.06,3,1,1,311,b) avarage,f) first time buyer,64.0,70.0
2127,32,5,1884.62,3,2,2,322,c) good,f) first time buyer,48.0,50.0
2128,13,2,1596.3000000000002,4,1,1,411,c) good,d) Recent customer,45.0,50.0
2129,149,2,873.12,1,1,1,111,a) poor,k) Lost customer,42.0,50.0
2130,1,8,4253.77,4,4,4,444,d) excellent,a) most loyal customer,32.0,40.0
2131,101,6,1160.21,1,3,1,131,a) poor,i) On the brink of losing customer,51.0,60.0
2132,18,8,6401.83,3,4,4,344,c) good,d) Recent customer,37.0,40.0
2133,120,5,3126.84,1,2,3,123,a) poor,j)Evasive Customer ,24.0,30.0
2134,81,5,3923.5700000000006,2,2,3,223,b) avarage,h) Could be lost,22.0,30.0
2135,338,1,217.51,1,1,1,111,a) poor,k) Lost customer,41.0,50.0
2136,10,4,3917.47,4,1,3,413,d) excellent,d) Recent customer,56.0,60.0
2137,20,4,1433.8,3,1,1,311,b) avarage,f) first time buyer,51.0,60.0
2138,29,8,5474.02,3,4,4,344,c) good,d) Recent customer,43.0,50.0
2139,60,5,5380.679999999999,2,2,4,224,b) avarage,g) losing customer,40.0,40.0
2140,98,8,4700.15,1,4,4,144,a) poor,i) On the brink of losing customer,45.0,50.0
2141,76,4,2611.75,2,1,2,212,b) avarage,h) Could be lost,57.0,60.0
2142,81,7,5258.12,2,3,4,234,b) avarage,g) losing customer,43.0,50.0
2143,27,5,2067.15,3,2,2,322,c) good,f) first time buyer,58.0,60.0
2144,67,8,5253.88,2,4,4,244,b) avarage,g) losing customer,43.0,50.0
2145,194,1,299.27,1,1,1,111,a) poor,k) Lost customer,62.0,70.0
2146,50,2,1264.62,2,1,1,211,a) poor,i) On the brink of losing customer,55.0,60.0
2147,125,3,1419.5,1,1,1,111,a) poor,k) Lost customer,24.0,30.0
2148,137,4,2346.16,1,1,2,112,a) poor,j)Evasive Customer ,33.0,40.0
2149,11,8,3416.2200000000003,4,4,3,443,d) excellent,b) very loyal customer,44.0,50.0
2150,94,6,2230.2200000000003,1,3,2,132,a) poor,i) On the brink of losing customer,63.0,70.0
2151,146,7,7187.34,1,3,4,134,a) poor,i) On the brink of losing customer,35.0,40.0
2152,1,9,4281.08,4,4,4,444,d) excellent,a) most loyal customer,54.0,60.0
2153,76,7,4042.69,2,3,3,233,b) avarage,g) losing customer,35.0,40.0
2154,38,6,4268.17,3,3,4,334,c) good,e) Potential customer,41.0,50.0
2155,19,12,4940.24,3,4,4,344,c) good,d) Recent customer,57.0,60.0
2156,113,6,2495.4300000000003,1,3,2,132,a) poor,i) On the brink of losing customer,44.0,50.0
2157,161,2,338.85,1,1,1,111,a) poor,k) Lost customer,44.0,50.0
2158,50,5,1650.61,2,2,1,221,b) avarage,h) Could be lost,61.0,70.0
